type,sample_num,K,res
heur,321,4,5.440053478263203
cs,321,5,1.822659540009892
ws,321,5,1.1367683954291519
heur,321,5,1.9977743736044502
cs,322,1,205.3739217967946
ws,322,1,180.31552291257609
heur,322,1,170.60983538575675
cs,322,2,12.974688617047658
ws,322,2,18.63868238680861
heur,322,2,18.35945147343116
cs,322,3,5.968648288865325
ws,322,3,6.552690846924404
heur,322,3,7.780629711802116
cs,322,4,4.161537904805794
ws,322,4,4.509326137137008
heur,322,4,5.415843332305088
cs,322,5,1.7943664271339903
ws,322,5,1.0683305253730055
heur,322,5,1.9683388532039392
cs,323,1,206.07835531837054
ws,323,1,180.91424956981666
heur,323,1,171.45537819074195
cs,323,2,13.451106211471725
ws,323,2,18.777804568878118
heur,323,2,18.704328749323444
cs,323,3,6.387167470656363
ws,323,3,6.985397235135197
heur,323,3,8.2225748475551
cs,323,4,4.37079500188455
ws,323,4,4.684204476287952
heur,323,4,5.6350031292385
cs,323,5,1.9707846145139631
ws,323,5,1.263742161594139
heur,323,5,2.10781940731753
cs,324,1,205.3342852531681
ws,324,1,180.27858795804576
heur,324,1,170.48167046628694
cs,324,2,13.11220804105432
ws,324,2,18.718166746275827
heur,324,2,18.54705680204032
cs,324,3,5.891224607270641
ws,324,3,6.534443606888378
heur,324,3,7.69299334734034
cs,324,4,4.128194704047394
ws,324,4,4.495532001507103
heur,324,4,5.37679512179208
cs,324,5,1.7543957296296504
ws,324,5,0.9880430927592885
heur,324,5,1.9265268643238305
cs,325,1,205.42647007700705
ws,325,1,180.2761472002879
heur,325,1,170.60085896768652
cs,325,2,13.09078105949243
ws,325,2,18.775373650146896
heur,325,2,18.486628574332254
cs,325,3,6.080426518880125
ws,325,3,6.644479352391165
heur,325,3,7.908131708111305
cs,325,4,4.225808622453305
ws,325,4,4.564160303021243
heur,325,4,5.490129024632489
cs,325,5,1.824752986687918
ws,325,5,1.127306428780071
heur,325,5,2.0001149310162423
cs,326,1,205.6876257086241
ws,326,1,180.71474906636894
heur,326,1,170.9847213162767
cs,326,2,13.189972134359069
ws,326,2,18.851467036230485
heur,326,2,18.614185845514612
cs,326,3,6.0721588123678565
ws,326,3,6.649114647857855
heur,326,3,7.899099635172208
cs,326,4,4.2219892629268365
ws,326,4,4.5638128956638315
heur,326,4,5.485947439597704
cs,326,5,1.8114486073119886
ws,326,5,1.104726381569777
heur,326,5,1.9861725234293375
cs,327,1,204.80144035437024
ws,327,1,179.6451744470272
heur,327,1,170.1326875215772
cs,327,2,12.853519323015137
ws,327,2,18.63361123523582
heur,327,2,18.173706563460623
cs,327,3,6.126795078283624
ws,327,3,6.589441272702492
heur,327,3,7.932570665843064
cs,327,4,4.2155290596678645
ws,327,4,4.507381109895533
heur,327,4,5.465337895771648
cs,327,5,1.8653783534649642
ws,327,5,1.2432553499272665
heur,327,5,2.053999915197681
cs,328,1,203.7701363890967
ws,328,1,178.54354672010308
heur,328,1,168.93361253252542
cs,328,2,12.839104807538764
ws,328,2,18.423744579892272
heur,328,2,18.222827631004712
cs,328,3,5.765183220914937
ws,328,3,6.400961506085671
heur,328,3,7.548404126651576
cs,328,4,4.043687987593632
ws,328,4,4.40923193510744
heur,328,4,5.279573243137707
cs,328,5,1.7326640292568787
ws,328,5,0.960107174466392
heur,328,5,1.9036511860911642
cs,329,1,211.49826340168568
ws,329,1,186.41048109989848
heur,329,1,176.83410402164193
cs,329,2,13.43406285423592
ws,329,2,19.014080159591206
heur,329,2,18.92859428717675
cs,329,3,6.039955145981621
ws,329,3,6.628289949634607
heur,329,3,7.863352309382164
cs,329,4,4.214436659433835
ws,329,4,4.570043489696208
heur,329,4,5.477014965682925
cs,329,5,1.776872961320929
ws,329,5,1.048756915420454
heur,329,5,1.9500420483647678
cs,330,1,204.77927348061945
ws,330,1,179.74792518439105
heur,330,1,170.02709102051597
cs,330,2,12.963282115982024
ws,330,2,18.57078037121102
heur,330,2,18.353438509040537
cs,330,3,5.903077509286213
ws,330,3,6.54792067902332
heur,330,3,7.705923952221864
cs,330,4,4.1307689122410025
ws,330,4,4.490907547861082
heur,330,4,5.379700200195413
cs,330,5,1.773799080707795
ws,330,5,1.0257153337971041
heur,330,5,1.9468671363673267
cs,331,1,208.642989312861
ws,331,1,183.73533839147828
heur,331,1,173.93731890938545
cs,331,2,13.74229148621557
ws,331,2,19.50104988052995
heur,331,2,19.230839060516626
cs,331,3,6.493492398681873
ws,331,3,6.990862930785819
heur,331,3,8.337732442413781
cs,331,4,4.460246286369063
ws,331,4,4.764282752514441
heur,331,4,5.737827597837663
cs,331,5,1.9422898437276552
ws,331,5,1.329399810565479
heur,331,5,2.1412367344960805
cs,332,1,205.20183852528527
ws,332,1,180.18000881356244
heur,332,1,170.408966771524
cs,332,2,12.889390121342897
ws,332,2,18.323337868588528
heur,332,2,18.050302342526688
cs,332,3,6.112318818206733
ws,332,3,6.817114231751474
heur,332,3,7.9423057879160135
cs,332,4,4.2201531760199495
ws,332,4,4.551117969297339
heur,332,4,5.475214280505341
cs,332,5,1.7809638180323655
ws,332,5,1.042709292902284
heur,332,5,1.9042677624718842
cs,333,1,205.24777772576076
ws,333,1,179.9530034615844
heur,333,1,170.3674397482965
cs,333,2,12.893891631670328
ws,333,2,18.41133404229225
heur,333,2,18.202681463779484
cs,333,3,5.763867039628021
ws,333,3,6.489056982156569
heur,333,3,7.530457812089769
cs,333,4,4.061979845708319
ws,333,4,4.443286262948504
heur,333,4,5.292845693672094
cs,333,5,1.7337807565912557
ws,333,5,0.9467638381156551
heur,333,5,1.8723791384040038
cs,334,1,204.7747347253982
ws,334,1,179.72272050888122
heur,334,1,170.29200848481992
cs,334,2,13.028622294622371
ws,334,2,18.314033604128202
heur,334,2,18.24079572895577
cs,334,3,6.030446686881235
ws,334,3,6.786648821814626
heur,334,3,7.859234486585514
cs,334,4,4.178682966126483
ws,334,4,4.53150279129456
heur,334,4,5.428681170410987
cs,334,5,1.6898942255713556
ws,334,5,1.0035983351315214
heur,334,5,1.8113681202766045
cs,335,1,206.89991092004493
ws,335,1,181.67137194287338
heur,335,1,172.02647952283905
cs,335,2,13.19910673093205
ws,335,2,18.939253839519278
heur,335,2,18.590248220197076
cs,335,3,6.255051905402013
ws,335,3,6.778246048418675
heur,335,3,8.106725844550134
cs,335,4,4.319408299986975
ws,335,4,4.633803679440816
heur,335,4,5.59835931519495
cs,335,5,1.8810893281136107
ws,335,5,1.2451088549960503
heur,335,5,2.0588074508333465
cs,336,1,207.8930275599263
ws,336,1,182.64663489042778
heur,336,1,172.92956303371562
cs,336,2,12.71595285644624
ws,336,2,18.517690191165606
heur,336,2,18.00528099385165
cs,336,3,6.088691031468209
ws,336,3,6.623333445198788
heur,336,3,7.916076489603545
cs,336,4,4.2300433759813965
ws,336,4,4.559427300750349
heur,336,4,5.4939024864659505
cs,336,5,1.8684548819816151
ws,336,5,1.1919478449973897
heur,336,5,2.045956050881368
cs,337,1,204.94134757744519
ws,337,1,179.8881403865621
heur,337,1,170.16937213006702
cs,337,2,12.99213355630893
ws,337,2,18.66645230800807
heur,337,2,18.37762095898747
cs,337,3,5.989883738777268
ws,337,3,6.571512085952904
heur,337,3,7.804845265499429
cs,337,4,4.174553421211595
ws,337,4,4.521019539140344
heur,337,4,5.430809859418235
cs,337,5,1.8007933902577626
ws,337,5,1.0787254720201807
heur,337,5,1.9750767436559746
cs,338,1,205.16811321830284
ws,338,1,180.16561183869558
heur,338,1,170.4408831549723
cs,338,2,12.89178871304878
ws,338,2,18.550570846007286
heur,338,2,18.257701389603866
cs,338,3,5.943806711064942
ws,338,3,6.53684222699373
heur,338,3,7.7520525561222575
cs,338,4,4.147945423770064
ws,338,4,4.497406135993128
heur,338,4,5.399875870806056
cs,338,5,1.7940442742637839
ws,338,5,1.0656050108180253
heur,338,5,1.9680324085933638
cs,339,1,205.66819859411885
ws,339,1,180.997524548574
heur,339,1,171.02422783404563
cs,339,2,13.21608227424352
ws,339,2,18.922188563495887
heur,339,2,18.623335786334213
cs,339,3,6.179157094290967
ws,339,3,6.765912201545942
heur,339,3,8.020649893061895
cs,339,4,4.289907035132136
ws,339,4,4.625592540153636
heur,339,4,5.563491578822924
cs,339,5,1.8523932077749121
ws,339,5,1.1557198360525518
heur,339,5,2.029105147296211
cs,340,1,205.2724863410048
ws,340,1,180.22157591438048
heur,340,1,170.65755820402754
cs,340,2,12.8365671968316
ws,340,2,18.50517786291268
heur,340,2,18.107871854049034
cs,340,3,6.317643864415679
ws,340,3,6.7734481230713826
heur,340,3,8.134888377928323
cs,340,4,4.338313749744186
ws,340,4,4.624818776825149
heur,340,4,5.59715079476269
cs,340,5,1.953086878027684
ws,340,5,1.3327719151632493
heur,340,5,2.152340297574947
cs,341,1,205.86274750848287
ws,341,1,181.02650521855628
heur,341,1,171.07289360307388
cs,341,2,13.323373190700948
ws,341,2,18.7460464780172
heur,341,2,18.751373656975577
cs,341,3,5.744299862519117
ws,341,3,6.484377828335147
heur,341,3,7.51032945412013
cs,341,4,4.079079520354457
ws,341,4,4.48691393121272
heur,341,4,5.3117115678179525
cs,341,5,1.6931853762098084
ws,341,5,0.8744700173312409
heur,341,5,1.8317814949525655
cs,342,1,207.62174253473415
ws,342,1,182.4354899564103
heur,342,1,172.72432413183427
cs,342,2,12.629634237677537
ws,342,2,18.449696546802407
heur,342,2,17.91581023185987
cs,342,3,5.975758656517428
ws,342,3,6.545966489863713
heur,342,3,7.787389365811175
cs,342,4,4.170049514561732
ws,342,4,4.511878412774109
heur,342,4,5.4242050293101345
cs,342,5,1.835203390833842
ws,342,5,1.1157389792672963
heur,342,5,2.0112583078294874
cs,343,1,204.97607686583964
ws,343,1,179.9447765489429
heur,343,1,170.20178730557473
cs,343,2,12.906881482166197
ws,343,2,18.507061261536318
heur,343,2,18.2944543228495
cs,343,3,5.834571684156994
ws,343,3,6.523077955509621
heur,343,3,7.627706469046603
cs,343,4,4.110550314939491
ws,343,4,4.490141622305158
heur,343,4,5.354391537480204
cs,343,5,1.7592104272542952
ws,343,5,0.9760654608316907
heur,343,5,1.9317099182791106
cs,344,1,205.38341154472832
ws,344,1,180.32401061091775
heur,344,1,170.62137707938479
cs,344,2,12.986030128739145
ws,344,2,18.641844064338535
heur,344,2,18.374571984418125
cs,344,3,5.964640617728641
ws,344,3,6.5542837764135875
heur,344,3,7.776111642938551
cs,344,4,4.160619474761442
ws,344,4,4.510284495807762
heur,344,4,5.414697984696856
cs,344,5,1.7919779101209872
ws,344,5,1.0631688561684882
heur,344,5,1.9658514200003434
cs,345,1,205.84926838294703
ws,345,1,180.99015210869888
heur,345,1,171.02826957035504
cs,345,2,12.834853702613701
ws,345,2,18.430841354911777
heur,345,2,18.164879041000106
cs,345,3,5.748926383798154
ws,345,3,6.483203273924106
heur,345,3,7.518908083049148
cs,345,4,4.0720425965650335
ws,345,4,4.464670709378435
heur,345,4,5.304966402341122
cs,345,5,1.7394127815168108
ws,345,5,0.9273147249119613
heur,345,5,1.8910985391153758
cs,346,1,206.19878350675526
ws,346,1,181.3461398112823
heur,346,1,171.48828924222835
cs,346,2,13.258617127686495
ws,346,2,18.889828527617492
heur,346,2,18.717795632107315
cs,346,3,5.97412263634411
ws,346,3,6.600308043206268
heur,346,3,7.787861573780906
cs,346,4,4.1731322753364655
ws,346,4,4.532314509048937
heur,346,4,5.42925991510753
cs,346,5,1.7695764263047968
ws,346,5,1.0191805600510924
heur,346,5,1.9423943121926335
cs,347,1,208.73486245433784
ws,347,1,183.5660333865606
heur,347,1,173.8016709860095
cs,347,2,13.429610180487316
ws,347,2,19.234176760814282
heur,347,2,18.819017326911446
cs,347,3,6.55092273542673
ws,347,3,7.027623747551154
heur,347,3,8.401665963664147
cs,347,4,4.493721299823256
ws,347,4,4.794562669471912
heur,347,4,5.775059590989159
cs,347,5,2.011689989487179
ws,347,5,1.4276677207582384
heur,347,5,2.214119445683226
cs,348,1,205.4173864204315
ws,348,1,180.09198722743972
heur,348,1,170.7991761398655
cs,348,2,13.293192383453782
ws,348,2,18.803035618750386
heur,348,2,18.62329315708389
cs,348,3,6.002962170396976
ws,348,3,6.569062167814894
heur,348,3,7.798881089436791
cs,348,4,4.144797083817998
ws,348,4,4.457435019463697
heur,348,4,5.389276739513608
cs,348,5,1.7708916041719611
ws,348,5,1.094636600767236
heur,348,5,1.8930486922544263
cs,349,1,206.01577812167451
ws,349,1,181.14229162554477
heur,349,1,171.41526998011062
cs,349,2,13.489549154919398
ws,349,2,18.95083465684278
heur,349,2,18.914169991809516
cs,349,3,5.723055628869738
ws,349,3,6.456567115575855
heur,349,3,7.490066288999059
cs,349,4,4.037484550747297
ws,349,4,4.433011026717663
heur,349,4,5.26486817591226
cs,349,5,1.6315934202220383
ws,349,5,0.858161795084752
heur,349,5,1.752490094042497
cs,350,1,206.6220090809261
ws,350,1,181.7975950586518
heur,350,1,172.1328395030395
cs,350,2,13.069514460666106
ws,350,2,18.829927319581564
heur,350,2,18.44631958228329
cs,350,3,6.150833780547846
ws,350,3,6.644629530237342
heur,350,3,7.988011946200541
cs,350,4,4.245001110609938
ws,350,4,4.553742718737067
heur,350,4,5.5137086910367055
cs,350,5,1.85189189301076
ws,350,5,1.2009005083371955
heur,350,5,2.0280657614161206
cs,351,1,204.82111136721747
ws,351,1,179.83342941939793
heur,351,1,170.21949910347803
cs,351,2,13.016332549801875
ws,351,2,18.66775189978918
heur,351,2,18.3950723357509
cs,351,3,6.063607860005717
ws,351,3,6.633490920217185
heur,351,3,7.8887473178062955
cs,351,4,4.216884154599284
ws,351,4,4.5573638827574525
heur,351,4,5.479591397275138
cs,351,5,1.8262188078166548
ws,351,5,1.1319715033844093
heur,351,5,2.001686151849986
cs,352,1,205.92272869916007
ws,352,1,180.9159321522605
heur,352,1,171.0098888186893
cs,352,2,13.360945542800655
ws,352,2,18.879602313486284
heur,352,2,18.862930862657386
cs,352,3,5.88076669740799
ws,352,3,6.55780808541541
heur,352,3,7.68193444385753
cs,352,4,4.144360621384037
ws,352,4,4.531653178928289
heur,352,4,5.394030658208353
cs,352,5,1.7321411340051125
ws,352,5,0.9438669676344625
heur,352,5,1.9032886702601282
cs,353,1,205.48060157743626
ws,353,1,180.45360326319238
heur,353,1,170.6834026669382
cs,353,2,12.88848977600174
ws,353,2,18.516298450294723
heur,353,2,18.271350974187335
cs,353,3,5.847202893783884
ws,353,3,6.47723150535083
heur,353,3,7.642063752122089
cs,353,4,4.100568484899095
ws,353,4,4.46592160761562
heur,353,4,5.3444942632561805
cs,353,5,1.7601271965320413
ws,353,5,0.9953532543320143
heur,353,5,1.932552953424159
cs,354,1,202.9740938196799
ws,354,1,177.6037929808038
heur,354,1,168.24404600164144
cs,354,2,12.783970389923567
ws,354,2,18.41058059459969
heur,354,2,18.02718019568518
cs,354,3,6.325173511119518
ws,354,3,6.789546275529506
heur,354,3,8.144457236897175
cs,354,4,4.334006849963686
ws,354,4,4.627073847967864
heur,354,4,5.592757650562716
cs,354,5,2.005060431075178
ws,354,5,1.3869082914791824
heur,354,5,2.2068697006887454
cs,355,1,209.4979240374439
ws,355,1,184.57355638097386
heur,355,1,174.68607592570936
cs,355,2,13.861910955447692
ws,355,2,19.4129337406902
heur,355,2,19.280490709368525
cs,355,3,6.263426546844081
ws,355,3,6.82132786328005
heur,355,3,8.09892023998938
cs,355,4,4.332070785196348
ws,355,4,4.648830788024668
heur,355,4,5.603779163416688
cs,355,5,1.8119306126202115
ws,355,5,1.138653618743621
heur,355,5,1.938023831275612
cs,356,1,203.95225100435263
ws,356,1,179.03339226383608
heur,356,1,169.1458304357061
cs,356,2,12.866005277128915
ws,356,2,18.466143282315283
heur,356,2,18.245852068060458
cs,356,3,5.82981448162649
ws,356,3,6.494525199701458
heur,356,3,7.622172361332594
cs,356,4,4.105842383269049
ws,356,4,4.484027342180596
heur,356,4,5.349054494906049
cs,356,5,1.7601356230125493
ws,356,5,0.9802883981962109
heur,356,5,1.9326722798034406
cs,357,1,205.27738801697816
ws,357,1,180.24603556600846
heur,357,1,170.53464621619588
cs,357,2,13.02995901189832
ws,357,2,18.681321171217377
heur,357,2,18.426596956335732
cs,357,3,5.976978286521776
ws,357,3,6.571583917875739
heur,357,3,7.790285179319078
cs,357,4,4.16374151111114
ws,357,4,4.509480312004454
heur,357,4,5.418745637883459
cs,357,5,1.7919001629786844
ws,357,5,1.0687645903571408
heur,357,5,1.9657069240144471
cs,358,1,206.04371574641712
ws,358,1,181.09086266609958
heur,358,1,171.29320190987664
cs,358,2,13.02678318891874
ws,358,2,18.507657557615854
heur,358,2,18.352133039266178
cs,358,3,5.581926545141642
ws,358,3,6.470818428513131
heur,358,3,7.333020951287719
cs,358,4,3.9956075236436495
ws,358,4,4.423898334194903
heur,358,4,5.21250638626034
cs,358,5,1.6140416523827197
ws,358,5,0.8179467026589977
heur,358,5,1.7341926920767075
cs,359,1,206.58559271124523
ws,359,1,181.86958035495053
heur,359,1,172.0032523903226
cs,359,2,13.564921425444043
ws,359,2,19.008269438713565
heur,359,2,18.93033568360868
cs,359,3,6.502497240505999
ws,359,3,7.007130107584967
heur,359,3,8.342829913758415
cs,359,4,4.465239342821939
ws,359,4,4.763744607505414
heur,359,4,5.741859002454574
cs,359,5,1.9675940122222848
ws,359,5,1.2856616010749697
heur,359,5,2.138230868412124
cs,360,1,205.55344810878668
ws,360,1,180.47747514179775
heur,360,1,170.7915334800114
cs,360,2,13.006859382941885
ws,360,2,18.632903368269563
heur,360,2,18.400327791886493
cs,360,3,5.960320239015236
ws,360,3,6.573662573062069
heur,360,3,7.771252155723147
cs,360,4,4.16090406414459
ws,360,4,4.5140652955561125
heur,360,4,5.414827821831028
cs,360,5,1.7893606796759394
ws,360,5,1.058033957578872
heur,360,5,1.9631393275703315
cs,361,1,209.70129743377717
ws,361,1,184.70666973287783
heur,361,1,175.1282635131059
cs,361,2,13.861917681282474
ws,361,2,19.2732816059204
heur,361,2,19.21247448053579
cs,361,3,6.336249938061013
ws,361,3,6.968326153692424
heur,361,3,8.211369209522354
cs,361,4,4.351838968148155
ws,361,4,4.639788594316359
heur,361,4,5.622458784506384
cs,361,5,1.7254221704515904
ws,361,5,1.1152815634866553
heur,361,5,1.854676763561431
cs,362,1,204.91628728130158
ws,362,1,179.50859355352318
heur,362,1,170.14762214470022
cs,362,2,12.542821783772155
ws,362,2,18.065230229542024
heur,362,2,17.829051099799635
cs,362,3,5.739265702652852
ws,362,3,6.414956857600501
heur,362,3,7.513727299217083
cs,362,4,4.033774295009974
ws,362,4,4.40086710551846
heur,362,4,5.265378450095394
cs,362,5,1.7561816648098352
ws,362,5,0.9981678969814306
heur,362,5,1.9214813130691917
cs,363,1,202.7054238758025
ws,363,1,177.6314267737422
heur,363,1,168.0068522237366
cs,363,2,12.522042848957428
ws,363,2,18.10703548323804
heur,363,2,17.77777976689198
cs,363,3,5.720985482110533
ws,363,3,6.400162949357993
heur,363,3,7.487137703713211
cs,363,4,4.023581823369737
ws,363,4,4.390588489908535
heur,363,4,5.2514452146025
cs,363,5,1.7521175688550017
ws,363,5,0.9823587680627125
heur,363,5,1.9065457333479974
cs,364,1,203.89359105236312
ws,364,1,178.9125018277626
heur,364,1,169.21552852490055
cs,364,2,12.750796942248652
ws,364,2,18.351188683092186
heur,364,2,18.100832121665526
cs,364,3,5.820746862663552
ws,364,3,6.447805036011345
heur,364,3,7.611420861131154
cs,364,4,4.081815263690117
ws,364,4,4.445100295778012
heur,364,4,5.322774093409715
cs,364,5,1.7636007797311455
ws,364,5,1.0067607868430353
heur,364,5,1.9361866798698388
cs,365,1,205.37747333869157
ws,365,1,180.31542024919955
heur,365,1,170.47154510746276
cs,365,2,12.733921416347963
ws,365,2,18.32352260139036
heur,365,2,17.983911705015657
cs,365,3,5.548804637231951
ws,365,3,6.50515486675311
heur,365,3,7.2980850854324375
cs,365,4,3.9923276797102463
ws,365,4,4.423436767077484
heur,365,4,5.206602314494168
cs,365,5,1.6015023601753398
ws,365,5,0.8243349374542366
heur,365,5,1.7202548121523056
cs,366,1,209.2487620395171
ws,366,1,184.12437628088563
heur,366,1,174.61964337760563
cs,366,2,13.345705725431541
ws,366,2,18.834751233653286
heur,366,2,18.840585426907904
cs,366,3,5.893930262547462
ws,366,3,6.535572361309405
heur,366,3,7.696864411630175
cs,366,4,4.143204248232738
ws,366,4,4.521897163641407
heur,366,4,5.393487845353823
cs,366,5,1.7362037073258922
ws,366,5,0.9703905156701023
heur,366,5,1.9075071560538943
cs,367,1,205.61701914721803
ws,367,1,180.55578830760413
heur,367,1,170.85657489140246
cs,367,2,13.162223656407075
ws,367,2,18.815442247379334
